eta,vf,rho_g_cc,E_mt_mpa,E_ds_mpa,E_hs_lo,E_hs_hi,nu_mt,particle_true_density,inside_hs_mt,inside_hs_ds,meets_target_mt,meets_target_ds
0.87,0.22,1.1112285236,3969.195046195623,4010.0523181921285,3969.195046195623,4460.126508879791,0.32762396221022,0.8674023800000001,True,True,True,True
0.87,0.23,1.1081025474,4020.073429436701,4064.868570771942,4020.073429436701,4531.815060441389,0.32656453766485594,0.8674023800000001,True,True,True,True
0.87,0.24,1.1049765712,4071.644648016893,4120.5664857254715,4071.644648016893,4604.019255942848,0.32550026652537317,0.8674023800000001,True,True,True,True
0.87,0.25,1.1018505950000002,4123.923296132776,4177.160759061928,4123.923296132776,4676.746242819029,0.32443098151975447,0.8674023800000001,True,True,True,True
0.87,0.26,1.0987246188,4176.92437762395,4234.66629903194,4176.92437762395,4750.003262084348,0.3233565112569886,0.8674023800000001,True,True,True,True
0.87,0.27,1.0955986426,4230.6633204823365,4293.098227312157,4230.6633204823365,4823.79765081813,0.32227668007477794,0.8674023800000001,True,True,True,True
0.87,0.28,1.0924726664,4285.155991982089,4352.471880078624,4285.155991982089,4898.136844690597,0.3211913078808164,0.8674023800000001,True,True,True,True
0.87,0.29,1.0893466902,4340.418714461346,4412.802808976616,4340.418714461346,4973.028380531281,0.3201002099873134,0.8674023800000001,True,True,True,True
0.87,0.3,1.086220714,4396.468281788804,4474.1067820086455,4396.468281788804,5048.479898942004,0.31900319693842094,0.8674023800000001,True,True,True,True
0.87,0.31,1.0830947378,4453.321976550049,4536.399784384834,4453.321976550049,5124.499146956204,0.3179000743302004,0.8674023800000001,True,True,True,True
0.87,0.32,1.0799687616,4510.99758799064,4599.698019171017,4510.99758799064,5201.09398074682,0.316790642622744,0.8674023800000001,True,True,True,True
0.87,0.33,1.0768427853999998,4569.5134307550925,4664.01790790167,4569.5134307550925,5278.272368384636,0.31567469694404454,0.8674023800000001,True,True,True,True
0.87,0.34,1.0737168092,4628.888364463283,4729.376091070226,4628.888364463283,5356.04239264927,0.314552026885181,0.8674023800000001,True,True,True,True
0.87,0.35,1.070590833,4689.141814168256,4795.789428491815,4689.141814168256,5434.412253894923,0.3134224162863631,0.8674023800000001,True,True,True,True
0.87,0.36,1.0674648568,4750.293791742101,4863.274999583793,4750.293791742101,5513.39027297309,0.3122856430133486,0.8674023800000001,True,True,True,True
0.87,0.37,1.0643388806,4812.364918239386,4931.850103505975,4812.364918239386,5592.984894214413,0.31114147872372144,0.8674023800000001,True,True,True,True
0.87,0.38,1.0612129044,4875.3764472906905,5001.532259166771,4875.3764472906905,5673.204688472064,0.3099896886224804,0.8674023800000001,True,True,True,True
0.87,0.39,1.0580869282,4939.350289582057,5072.3392051158735,4939.350289582057,5754.058356228871,0.3088300312063623,0.8674023800000001,True,True,True,True
0.87,0.4,1.054960952,5004.309038479573,5144.288899300044,5004.309038479573,5835.554730770736,0.3076622579962807,0.8674023800000001,True,True,True,True
0.87,0.41,1.0518349758,5070.275996862151,5217.399518678495,5070.275996862151,5917.702781428651,0.3064861132572264,0.8674023800000001,True,True,True,True
0.87,0.42,1.0487089996,5137.275205229449,5291.689458700628,5137.275205229449,6000.511616891986,0.30530133370493395,0.8674023800000001,True,True,True,True
0.87,0.43,1.0455830234,5205.331471156222,5367.177332637691,5205.331471156222,6083.990488595526,0.3041076481985709,0.8674023800000001,True,True,True,True
0.87,0.44,1.0424570472,5274.4704001689615,5443.88197076299,5274.4704001689615,6168.1487941829955,0.3029047774186648,0.8674023800000001,True,True,True,True
0.87,0.45,1.039331071,5344.718428125585,5521.822419381874,5344.718428125585,6252.996081049822,0.30169243352942526,0.8674023800000001,True,True,True,True
0.87,0.46,1.0362050948000001,5416.102855184302,5601.017939708034,5416.102855184302,6338.542049967856,0.30047031982456757,0.8674023800000001,True,True,True,True
0.87,0.47,1.0330791186,5488.6518814533165,5681.488006527254,5488.6518814533165,6424.796558795113,0.2992381303556845,0.8674023800000001,True,True,True,True
0.87,0.48,1.0299531424000001,5562.3946444192925,5763.252306783346,5562.3946444192925,6511.769626273389,0.2979955495421495,0.8674023800000001,True,True,True,True
0.87,0.49,1.0268271662000001,5637.361258258987,5846.330737971706,5637.361258258987,6599.47143591692,0.29674225176146396,0.8674023800000001,True,True,True,True
0.87,0.5,1.0237011900000001,5713.582855145479,5930.743406298683,5713.582855145479,6687.912339995228,0.2954779009188929,0.8674023800000001,True,True,True,True
0.87,0.51,1.0205752138,5791.091628668157,6016.510624736618,5791.091628668157,6777.102863613433,0.29420214999514904,0.8674023800000001,True,True,True,True
0.87,0.52,1.0174492376,5869.920879493686,6103.652910777224,5869.920879493686,6867.053708893434,0.29291464057080363,0.8674023800000001,True,True,True,True
0.87,0.53,1.0143232614,5950.105063404116,6192.190984209224,5950.105063404116,6957.775759259444,0.2916150023260079,0.8674023800000001,True,True,True,True
0.87,0.54,1.0111972852000002,6031.679841857755,6282.145764584102,6031.679841857755,7049.280083831477,0.29030285251401405,0.8674023800000001,True,True,True,True
0.87,0.55,1.008071309,6114.682135228759,6373.538368468098,6114.682135228759,7141.577941930538,0.2889777954068717,0.8674023800000001,True,True,True,True
0.87,0.56,1.0049453328,6199.15017889248,6466.390106616881,6199.15017889248,7234.680787699353,0.2876394217115664,0.8674023800000001,True,True,True,True
0.87,0.57,1.0018193566,6285.123582335657,6560.722480324177,6285.123582335657,7328.600274842632,0.28628730795473817,0.8674023800000001,True,True,True,True
0.87,0.58,0.9986933804000001,6372.643391483507,6656.557179359911,6372.643391483507,7423.348261490972,0.2849210158339838,0.8674023800000001,True,True,True,True
0.87,0.59,0.9955674042000001,6461.7521544497995,6753.916077304983,6461.7521544497995,7518.936815192683,0.2835400915336014,0.8674023800000001,True,True,True,True
0.87,0.6,0.992441428,6552.493990931338,6852.82122831385,6552.493990931338,7615.378218037972,0.282144065002476,0.8674023800000001,True,True,True,True
0.871,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0000000000005,0.35,0.86162817006,True,True,False,False
0.871,0.01,1.1768162817005998,3038.489874116663,3038.56653333961,3038.489874116663,3061.4363748023566,0.3490112482174305,0.86162817006,True,True,False,False
0.871,0.02,1.1736325634012,3077.4280737275963,3077.736105700721,3077.4280737275963,3123.2460735043446,0.3480204777857747,0.86162817006,True,True,False,False
0.871,0.03,1.1704488451017998,3116.8227886501027,3117.5189798782767,3116.8227886501027,3185.434648797696,0.3470275838586658,0.86162817006,True,True,False,False
0.871,0.04,1.1672651268024,3156.68240642295,3157.9255871245086,3156.68240642295,3248.0076987537122,0.3460324596811135,0.86162817006,True,True,False,False
0.871,0.05,1.164081408503,3197.015518343639,3198.9665291586944,3197.015518343639,3310.970868802626,0.34503499652400693,0.86162817006,True,True,False,False
0.871,0.06,1.1608976902036,3237.830925727805,3240.6525801644384,3237.830925727805,3374.329853714402,0.34403508361630564,0.86162817006,True,True,False,False
0.871,0.07,1.1577139719042,3279.1376464002687,3282.994688697009,3279.1376464002687,3438.0903995828526,0.3430326080748215,0.86162817006,True,True,False,False
0.871,0.08,1.1545302536047999,3320.944921427889,3326.0039797558675,3320.944921427889,3502.2583058149244,0.34202745483148134,0.86162817006,True,True,False,False
0.871,0.09,1.1513465353054,3363.2622221047436,3369.6917566540587,3363.2622221047436,3566.839427126976,0.34101950655796104,0.86162817006,True,True,False,False
0.871,0.1,1.148162817006,3406.099257200778,3414.0695029284407,3406.099257200778,3631.8396755498134,0.34000864358757266,0.86162817006,True,True,False,False
0.871,0.11,1.1449790987066,3449.465980485571,3459.148884234531,3449.465980485571,3697.2650224443137,0.33899474383428146,0.86162817006,True,True,False,False
0.871,0.12,1.1417953804072,3493.372598539531,3504.9417501928656,3493.372598539531,3763.121500529297,0.3379776827087233,0.86162817006,True,True,False,True
0.871,0.13,1.1386116621078,3537.829578865351,3551.4601361554714,3537.829578865351,3829.415205923466,0.33695733303108727,0.86162817006,True,True,True,True
0.871,0.14,1.1354279438083998,3582.847658313359,3598.7162651361623,3582.847658313359,3896.152300203059,0.3359335649407183,0.86162817006,True,True,True,True
0.871,0.15,1.132244225509,3628.4378518349813,3646.7225494437816,3628.4378518349813,3963.339012476973,0.3349062458022925,0.86162817006,True,True,True,True
0.871,0.16,1.1290605072095998,3674.611461579349,3695.491592427734,3674.611461579349,4030.981641481021,0.3338752401084024,0.86162817006,True,True,True,True
0.871,0.17,1.1258767889102,3721.3800863488614,3745.0361901491074,3721.3800863488614,4099.0865576930555,0.33284040937839077,0.86162817006,True,True,True,True
0.871,0.18,1.1226930706108,3768.7556314303197,3795.369332964944,3768.7556314303197,4167.660205470601,0.33180161205325287,0.86162817006,True,True,True,True
0.871,0.19,1.1195093523114,3816.750318819205,3846.5042071286452,3816.750318819205,4236.709105212749,0.33075870338642505,0.86162817006,True,True,True,True
0.871,0.2,1.116325634012,3865.3766978555113,3898.4541963458014,3865.3766978555113,4306.239855547965,0.3297115353302643,0.86162817006,True,True,True,True
0.871,0.21,1.1131419157126001,3914.647656290656,3951.232883180251,3914.647656290656,4376.2591355495115,0.3286599564180133,0.86162817006,True,True,True,True
0.871,0.22,1.1099581974132,3964.5764318059696,4004.854050479263,3964.5764318059696,4446.77370698025,0.32760381164103447,0.86162817006,True,True,True,True
0.871,0.23,1.1067744791138,4015.1766240044076,4059.331682718032,4015.1766240044076,4517.790416568486,0.3265429423210865,0.86162817006,True,True,True,True
0.871,0.24,1.1035907608144,4066.4622068983545,4114.67996720983,4066.4622068983545,4589.316198316616,0.3254771859773997,0.86162817006,True,True,True,True
0.871,0.25,1.100407042515,4118.44754191762,4170.913295429802,4118.44754191762,4661.358075844355,0.32440637618829976,0.86162817006,True,True,True,True
0.871,0.26,1.0972233242156,4171.147391463102,4228.046264064687,4171.147391463102,4733.923164768277,0.3233303424471076,0.86162817006,True,True,True,True
0.871,0.27,1.0940396059161999,4224.576933033001,4286.093676080735,4224.576933033001,4807.018675119489,0.32224891001203587,0.86162817006,True,True,True,True
0.871,0.28,1.0908558876168,4278.75177395003,4345.070541701365,4278.75177395003,4880.651913801258,0.3211618997497798,0.86162817006,True,True,True,True
0.871,0.29,1.0876721693173999,4333.687966719655,4404.992079288721,4333.687966719655,4954.830287088419,0.32006912797248777,0.86162817006,True,True,True,True
0.871,0.3,1.084488451018,4389.402025051158,4465.873716116021,4389.402025051158,5029.56130317046,0.31897040626777545,0.86162817006,True,True,True,True
0.871,0.31,1.0813047327185998,4445.910940575122,4527.731089147013,4445.910940575122,5104.852574740171,0.3178655413214307,0.86162817006,True,True,True,True
0.871,0.32,1.0781210144192,4503.232200292971,4590.580045583576,4503.232200292971,5180.711821629817,0.3167543347324339,0.86162817006,True,True,True,True
0.871,0.33,1.0749372961197998,4561.383804796157,4654.4366433930745,4561.383804796157,5257.146873496806,0.31563658281989737,0.86162817006,True,True,True,True
0.871,0.34,1.0717535778204,4620.384287295009,4719.317151713999,4620.384287295009,5334.165672560869,0.3145120764215024,0.86162817006,True,True,True,True
0.871,0.35,1.068569859521,4680.25273349945,4785.23805114492,4680.25273349945,5411.7762763948,0.31338060068299123,0.86162817006,True,True,True,True
0.871,0.36,1.0653861412216,4741.0088023964645,4852.2160339290895,4741.0088023964645,5489.986860770881,0.31224193483823875,0.86162817006,True,True,True,True
0.871,0.37,1.0622024229222,4802.672747971866,4920.268004038648,4802.672747971866,5568.8057225651555,0.31109585197940587,0.86162817006,True,True,True,True
0.871,0.38,1.0590187046228,4865.265441926799,4989.411077101793,4865.265441926799,5648.241282721721,0.30994211881664174,0.86162817006,True,True,True,True
0.871,0.39,1.0558349863234,4928.808397442572,5059.662580230522,4928.808397442572,5728.302089279309,0.3087804954267725,0.86162817006,True,True,True,True
0.871,0.4,1.0526512680239999,4993.323794050672,5131.040051714209,4993.323794050672,5808.996820462503,0.3076107349903756,0.86162817006,True,True,True,True
0.871,0.41,1.0494675497246,5058.834503668428,5203.561240579396,5058.834503668428,5890.3342878399235,0.30643258351660624,0.86162817006,True,True,True,True
0.871,0.42,1.0462838314252,5125.364117864556,5277.244106010781,5125.364117864556,5972.32343955185,0.3052457795550967,0.86162817006,True,True,True,True
0.871,0.43,1.0431001131258002,5192.936976422903,5352.106816638942,5192.936976422903,6054.973363609749,0.3040500538942125,0.86162817006,True,True,True,True
0.871,0.44,1.0399163948264,5261.578197277118,5428.167749676496,5261.578197277118,6138.2932912703345,0.3028451292448973,0.86162817006,True,True,True,True
0.871,0.45,1.036732676527,5331.313707893596,5505.445489911161,5331.313707893596,6222.2926004867795,0.301630719909294,0.86162817006,True,True,True,True
0.871,0.46,1.0335489582276,5402.1702781851545,5583.958828550378,5402.1702781851545,6306.980819439774,0.30040653143327417,0.86162817006,True,True,True,True
0.871,0.47,1.0303652399282,5474.17555504324,5663.726761887873,5474.17555504324,6392.3676301513015,0.29917226024195054,0.86162817006,True,True,True,True
0.871,0.48,1.0271815216288,5547.358098582315,5744.768489778027,5547.358098582315,6478.462872183975,0.29792759325718854,0.86162817006,True,True,True,True
0.871,0.49,1.0239978033294,5621.7474201962905,5827.1034141438,5621.7474201962905,6565.276546428923,0.29667220749606454,0.86162817006,True,True,True,True
0.871,0.5,1.02081408503,5697.374022533593,5910.751137049839,5697.374022533593,6652.818818985286,0.2954057696491502,0.86162817006,True,True,True,True
0.871,0.51,1.0176303667306,5774.269441504671,5995.731458775283,5774.269441504671,6741.1000251345395,0.2941279356374238,0.86162817006,True,True,True,True
0.871,0.52,1.0144466484311998,5852.466290443566,6082.064375697132,5852.466290443566,6830.1306734128275,0.29283835014653026,0.86162817006,True,True,True,True
0.871,0.53,1.0112629301318,5931.998306553481,6169.770077598986,5931.998306553481,6919.921449784759,0.29153664613702085,0.86162817006,True,True,True,True
0.871,0.54,1.0080792118324,6012.900399775407,6258.868946016339,6012.900399775407,7010.483221922137,0.290222444329111,0.86162817006,True,True,True,True
0.871,0.55,1.004895493533,6095.208704228581,6349.381550729631,6095.208704228581,7101.827043591157,0.2888953526603889,0.86162817006,True,True,True,True
0.871,0.56,1.0017117752336,6178.96063238207,6441.328647338819,6178.96063238207,7193.964159151898,0.28755496571479866,0.86162817006,True,True,True,True
0.871,0.57,0.9985280569342001,6264.194932128161,6534.731173761688,6264.194932128161,7286.906008173893,0.2862008641211042,0.86162817006,True,True,True,True
0.871,0.58,0.9953443386348,6350.951746940609,6629.610247776628,6350.951746940609,7380.6642301717275,0.2848326139189038,0.86162817006,True,True,True,True
0.871,0.59,0.9921606203354,6439.2726793139445,6725.987162929158,6439.2726793139445,7475.250669464906,0.283449765890135,0.86162817006,True,True,True,True
0.871,0.6,0.988976902036,6529.200857694625,6823.883385283166,6529.200857694625,7570.677380166094,0.28205185485384676,0.86162817006,True,True,True,True
0.872,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.000000000002,0.35,0.85584068608,True,True,False,False
0.872,0.01,1.1767584068608,3038.328308332399,3038.404012690488,3038.328308332399,3060.879911360708,0.349010852724563,0.85584068608,True,True,False,False
0.872,0.02,1.1735168137215999,3077.1009774945287,3077.405146577139,3077.1009774945287,3122.12902290198,0.34801963266021835,0.85584068608,True,True,False,False
0.872,0.03,1.1702752205823999,3116.3260869350106,3117.013488100373,3116.3260869350106,3183.7527823581086,0.3470262354461862,0.85584068608,True,True,False,False
0.872,0.04,1.1670336274431998,3156.011910251315,3157.2392874931047,3156.011910251315,3245.7566827190626,0.346030554819557,0.85584068608,True,True,False,False
0.872,0.05,1.163792034304,3196.1669210899618,3198.092960690917,3196.1669210899618,3308.1462641366966,0.34503248255052055,0.85584068608,True,True,False,False
0.872,0.06,1.1605504411648,3236.7997992627506,3239.585091228734,3236.7997992627506,3370.927115833653,0.3440319083753202,0.85584068608,True,True,False,False
0.872,0.07,1.1573088480256,3277.919437088303,3281.726432051866,3277.919437088303,3434.104878016914,0.34302871992683037,0.85584068608,True,True,False,False
0.872,0.08,1.1540672548864,3319.534945968679,3324.5279074740124,3319.534945968679,3497.6852437975463,0.3420228026626558,0.85584068608,True,True,False,False
0.872,0.09,1.1508256617472001,3361.6556632112924,3368.0006149578926,3361.6556632112924,3561.673961118488,0.3410140397906391,0.85584068608,True,True,False,False
0.872,0.1,1.147584068608,3404.2911591068796,3412.155826914868,3404.2911591068796,3626.0768346919476,0.34000231219166693,0.85584068608,True,True,False,False
0.872,0.11,1.1443424754688,3447.451244274809,3457.004992497275,3447.451244274809,3690.8997279481428,0.3389874983396487,0.85584068608,True,True,False,False
0.872,0.12,1.1411008823296,3491.1459772876065,3502.5597393451,3491.1459772876065,3756.148564997046,0.33796947421854523,0.85584068608,True,True,False,True
0.872,0.13,1.1378592891904,3535.3856725871306,3548.8318752370205,3535.3856725871306,3821.8293326046637,0.3369481132363122,0.85584068608,True,True,True,True
0.872,0.14,1.1346176960512,3580.1809087055653,3595.833389927326,3580.1809087055653,3887.9480821856173,0.3359232861356175,0.85584068608,True,True,True,True
0.872,0.15,1.131376102912,3625.5425368049378,3643.576456668561,3625.5425368049378,3954.510931813479,0.3348948609011882,0.85584068608,True,True,True,True
0.872,0.16,1.1281345097728,3671.481689549735,3692.073433852953,3671.481689549735,4021.524068250631,0.333862702663629,0.85584068608,True,True,True,True
0.872,0.17,1.1248929166336,3718.00979032785,3741.3368665783123,3718.00979032785,4088.993748999124,0.3328266735995508,0.85584068608,True,True,True,True
0.872,0.18,1.1216513234944,3765.1385628359053,3791.3794881372537,3765.1385628359053,4156.926304374233,0.3317866328278387,0.85584068608,True,True,True,True
0.872,0.19,1.1184097303552,3812.880041045921,3842.2142214883766,3812.880041045921,4225.328139602261,0.3307424363018757,0.85584068608,True,True,True,True
0.872,0.2,1.115168137216,3861.2465795711014,3893.8541807356632,3861.2465795711014,4294.205736944229,0.3296939366975367,0.85584068608,True,True,True,True
0.872,0.21,1.1119265440768,3910.2508644495533,3946.3126724169147,3910.2508644495533,4363.565657847095,0.32864098329674657,0.85584068608,True,True,True,True
0.872,0.22,1.1086849509376,3959.9059243657125,3999.6031968289644,3959.9059243657125,4433.414545124077,0.32758342186639633,0.85584068608,True,True,True,True
0.872,0.23,1.1054433577984,4010.225142330378,4053.7394492700855,4010.225142330378,4503.759125165819,0.32652109453239153,0.85584068608,True,True,True,True
0.872,0.24,1.1022017646592,4061.2222678413527,4108.735321165559,4061.2222678413527,4574.606210183927,0.325453839648598,0.85584068608,True,True,True,True
0.872,0.25,1.09896017152,4112.911429547934,4164.604901248985,4112.911429547934,4645.9627004887,0.3243814916604391,0.85584068608,True,True,True,True
0.872,0.26,1.0957185783808,4165.307148443815,4221.362476562778,4165.307148443815,4717.835586802645,0.32330388096288043,0.85584068608,True,True,True,True
0.872,0.27,1.0924769852415999,4218.4243516142415,4279.022533403631,4218.4243516142415,4790.231952611541,0.32222083375252647,0.85584068608,True,True,True,True
0.872,0.28,1.0892353921023998,4272.27838656487,4337.599758210467,4272.27838656487,4863.158976554782,0.32113217187353843,0.85584068608,True,True,True,True
0.872,0.29,1.0859937989631998,4326.885036161183,4397.109038359807,4326.885036161183,4936.623934856798,0.32003771265706277,0.85584068608,True,True,True,True
0.872,0.3,1.082752205824,4382.2605342090765,4457.565462832332,4382.2605342090765,5010.6342038012945,0.31893726875384554,0.85584068608,True,True,True,True
0.872,0.31,1.0795106126848,4438.421581708957,4518.984322918768,4438.421581708957,5085.197262250219,0.3178306479596877,0.85584068608,True,True,True,True
0.872,0.32,1.0762690195456,4495.385363817552,4581.381112674955,4495.385363817552,5160.320694209247,0.31671765303337607,0.85584068608,True,True,True,True
0.872,0.33,1.0730274264064,4553.169567553675,4644.771529367037,4553.169567553675,5236.012191441742,0.31559808150670327,0.85584068608,True,True,True,True
0.872,0.34,1.0697858332672,4611.79240028627,4709.171473796633,4611.79240028627,5312.27955613312,0.3144717254861694,0.85584068608,True,True,True,True
0.872,0.35,1.066544240128,4671.2726090454225,4774.597050517695,4671.2726090454225,5389.130703607544,0.3133383714459297,0.85584068608,True,True,True,True
0.872,0.36,1.0633026469888,4731.629500699314,4841.064567936472,4731.629500699314,5466.5736650991075,0.3121978000115315,0.85584068608,True,True,True,True
0.872,0.37,1.0600610538496,4792.882963042854,4908.5905383353675,4792.882963042854,5544.616590579429,0.31104978573395287,0.85584068608,True,True,True,True
0.872,0.38,1.0568194607104,4855.053486846375,4977.191677729928,4855.053486846375,5623.267751643877,0.3098940968534249,0.85584068608,True,True,True,True
0.872,0.39,1.0535778675712,4918.162188915784,5046.884905634699,4918.162188915784,5702.53554445859,0.3087304950524936,0.85584068608,True,True,True,True
0.872,0.4,1.050336274432,4982.230836218734,5117.687344698648,4982.230836218734,5782.428492770483,0.30755873519773624,0.85584068608,True,True,True,True
0.872,0.41,1.0470946812928,5047.281871134756,5189.616320212617,5047.281871134756,5862.955250982591,0.3063785650695159,0.85584068608,True,True,True,True
0.872,0.42,1.0438530881536,5113.338437890934,5262.689359478665,5113.338437890934,5944.124607297053,0.30518972507911857,0.85584068608,True,True,True,True
0.872,0.43,1.0406114950144,5180.424410248559,5336.924191056987,5180.424410248559,6025.945486928146,0.3039919479725733,0.85584068608,True,True,True,True
0.872,0.44,1.0373699018752,5248.564420510421,5412.338743861685,5248.564420510421,6108.426955387926,0.30278495852041565,0.85584068608,True,True,True,True
0.872,0.45,1.034128308736,5317.783889922774,5488.951146120614,5317.783889922774,6191.578221846941,0.3015684731926019,0.85584068608,True,True,True,True
0.872,0.46,1.0308867155968,5388.109060550916,5566.779724191781,5388.109060550916,6275.4086425726955,0.3003421998177358,0.85584068608,True,True,True,True
0.872,0.47,1.0276451224576,5459.567028712309,5645.843001237719,5459.567028712309,6359.927724448571,0.29910583722571177,0.85584068608,True,True,True,True
0.872,0.48,1.0244035293184,5532.1857800568805,5726.159695586086,5532.1857800568805,6445.145128575985,0.2978590748728184,0.85584068608,True,True,True,True
0.872,0.49,1.0211619361792,5605.9942263898365,5807.748719360652,5605.9942263898365,6531.070673962643,0.29660159244828865,0.85584068608,True,True,True,True
0.872,0.5,1.01792034304,5681.022244338953,5890.629176471426,5681.022244338953,6617.714341299898,0.2953330594612075,0.85584068608,True,True,True,True
0.872,0.51,1.0146787499007999,5757.300715974955,5974.820360705405,5757.300715974955,6705.086276832218,0.29405313480662065,0.85584068608,True,True,True,True
0.872,0.52,1.0114371567615998,5834.861571501101,6060.34175361756,5834.861571501101,6793.196796321963,0.29276146630960714,0.85584068608,True,True,True,True
0.872,0.53,1.0081955636224,5913.73783413599,6147.213021978473,5913.73783413599,6882.056389112693,0.29145769024599283,0.85584068608,True,True,True,True
0.872,0.54,1.0049539704832,5993.9636673221985,6235.45401581728,5993.9636673221985,6971.675722294397,0.29014143083829336,0.85584068608,True,True,True,True
0.872,0.55,1.001712377344,6075.574424402595,6325.084765326386,6075.574424402595,7062.065644974117,0.28881229972537265,0.85584068608,True,True,True,True
0.872,0.56,0.9984707842048,6158.606700916124,6416.1254782600645,6158.606700916124,7153.237192655552,0.2874698954042018,0.85584068608,True,True,True,True
0.872,0.57,0.9952291910656,6243.098389675702,6508.5965366649525,6243.098389675702,7245.201591731316,0.28611380264198294,0.85584068608,True,True,True,True
0.872,0.58,0.9919875979264,6329.08873880237,6602.5184941254,6329.08873880237,7337.9702640918285,0.28474359185678233,0.85584068608,True,True,True,True
0.872,0.59,0.9887460047872,6416.618412902559,6697.912072131147,6416.618412902559,7431.5548318546,0.28335881846468414,0.85584068608,True,True,True,True
0.872,0.6,0.985504411648,6505.729557588866,6794.798156671456,6505.729557588866,7525.967122218234,0.2819590221913252,0.85584068608,True,True,True,True
0.873,0.0,1.18,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0,0.35,0.8500399128200001,True,True,False,False
0.873,0.01,1.1767003991282,3038.164710597339,3038.239456279473,3038.164710597339,3060.3231987771146,0.34901044917231727,0.8500399128200001,True,True,False,False
0.873,0.02,1.1734007982563999,3076.76978495107,3077.0700762112047,3076.76978495107,3121.0114643429406,0.34801877106808643,0.8500399128200001,True,True,False,False
0.873,0.03,1.1701011973845998,3115.8231917432076,3116.5017699834434,3115.8231917432076,3182.070140377696,0.3470248618196425,0.8500399128200001,True,True,False,False
0.873,0.04,1.1668015965127998,3155.333090235823,3156.544606959538,3155.333090235823,3243.5046156560365,0.34602861566401405,0.8500399128200001,True,True,False,False
0.873,0.05,1.163501995641,3195.3078360349637,3197.20881749102,3195.3078360349637,3305.3203258825138,0.34502992487888845,0.8500399128200001,True,True,False,False
0.873,0.06,1.1602023947692,3235.7559870645887,3238.5047947162866,3235.7559870645887,3367.522755531054,0.3440286797163354,0.8500399128200001,True,True,False,False
0.873,0.07,1.1569027938974,3276.6863097595187,3280.44309627785,3276.6863097595187,3430.1174396901106,0.3430247683341896,0.8500399128200001,True,True,False,False
0.873,0.08,1.1536031930255999,3318.1077854868217,3323.0344461689856,3318.1077854868217,3493.109965915058,0.342018076724994,0.8500399128200001,True,True,False,False
0.873,0.09,1.1503035921538,3360.0296172055373,3366.2897364279156,3360.0296172055373,3556.5059760894933,0.3410084886423919,0.8500399128200001,True,True,False,False
0.873,0.1,1.147003991282,3402.46123637514,3410.2200288300255,3402.46123637514,3620.311168296943,0.33999588552485893,0.8500399128200001,True,True,False,False
0.873,0.11,1.1437043904102,3445.4123101236364,3454.8365565805843,3445.4123101236364,3684.5312987046264,0.3389801464166551,0.8500399128200001,True,True,False,False
0.873,0.12,1.1404047895384,3488.8927486867838,3500.150725964465,3488.8927486867838,3749.172183460766,0.33796114788587317,0.8500399128200001,True,True,False,True
0.873,0.13,1.1371051886666,3532.9127131304454,3546.174117885849,3532.9127131304454,3814.2397006069796,0.33693876393945293,0.8500399128200001,True,True,True,True
0.873,0.14,1.1338055877948,3577.4826233687772,3592.9184896138086,3577.4826233687772,3879.739792007333,0.3359128659350248,0.8500399128200001,True,True,True,True
0.873,0.15,1.1305059869229999,3622.6131664915265,3640.3957761982833,3622.6131664915265,3945.6784652955503,0.3348833224894377,0.8500399128200001,True,True,True,True
0.873,0.16,1.1272063860511998,3668.3153054144645,3688.6180920106494,3668.3153054144645,4012.0617958418634,0.3338499993838217,0.8500399128200001,True,True,True,True
0.873,0.17,1.1239067851794,3714.6002878676686,3737.597732207809,3714.6002878676686,4078.895928741142,0.33281275946502337,0.8500399128200001,True,True,True,True
0.873,0.18,1.1206071843076,3761.479655737171,3787.3471741288176,3761.479655737171,4146.187080823677,0.3317714625432492,0.8500399128200001,True,True,True,True
0.873,0.19,1.1173075834358,3808.9652547762807,3837.8790786434497,3808.9652547762807,4213.941542690303,0.3307259652857379,0.8500399128200001,True,True,True,True
0.873,0.2,1.114007982564,3857.0692447037773,3889.206291555119,3857.0692447037773,4282.165680773224,0.32967612110627803,0.8500399128200001,True,True,True,True
0.873,0.21,1.1107083816922,3905.8041097070695,3941.3418447774457,3905.8041097070695,4350.8659394242795,0.3286217800503739,0.8500399128200001,True,True,True,True
0.873,0.22,1.1074087808204,3955.1826693694184,3994.2989575628385,3955.1826693694184,4420.048843032051,0.32756278867585314,0.8500399128200001,True,True,True,True
0.873,0.23,1.1041091799486,4005.2180900413227,4048.0910376466354,4005.2180900413227,4489.720998169442,0.32649898992870063,0.8500399128200001,True,True,True,True
0.873,0.24,1.1008095790768,4055.923896677298,4102.731682289577,4055.923896677298,4559.8890957733465,0.32543022301388674,0.8500399128200001,True,True,True,True
0.873,0.25,1.097509978205,4107.313985160414,4158.234679327498,4107.313985160414,4630.559913357952,0.32435632326095026,0.8500399128200001,True,True,True,True
0.873,0.26,1.0942103773332,4159.402635138217,4214.614008118148,4159.402635138217,4701.74031726333,0.3232771219840796,0.8500399128200001,True,True,True,True
0.873,0.27,1.0909107764614001,4212.204523394979,4271.8838403729305,4212.204523394979,4773.437264940974,0.3221924463364237,0.8500399128200001,True,True,True,True
