table,eta,vf,particle_true_density_g_cc,E_mt_mpa,E_ds_mpa,nu_mt,rho_g_cc,specific_E_mpa_cc_g,E_hs_lo_mpa,E_hs_hi_mpa,inside_hs_band,feasible,hs_feasible,grade,eta_in_requested_range
grid,0.885,0.29,0.7793885224999998,4231.329185715628,4287.556652223946,0.3195964480637183,1.0638226715249999,3977.476038981175,4231.329185715628,4699.069444424201,True,True,True,,
grid,0.885,0.3,0.7793885224999998,4282.007228462062,4342.210249463537,0.3184723275417676,1.05981655675,4040.3286787603415,4282.007228462062,4763.684071670158,True,True,True,,
grid,0.885,0.31,0.7793885224999998,4333.346578543959,4397.653140581737,0.31734159902980374,1.0558104419749998,4104.2846388580865,4333.346578543959,4828.755239081949,True,True,True,,
grid,0.885,0.32,0.7793885224999998,4385.360553355941,4453.896496674326,0.3162040823966594,1.0518043271999997,4169.369187736826,4385.360553355941,4894.28881630942,True,True,True,,
grid,0.885,0.33,0.7793885224999998,4438.062828035965,4510.951607239642,0.3150595930300936,1.0477982124249998,4235.608321725054,4438.062828035965,4960.290754491701,True,True,True,,
grid,0.885,0.34,0.7793885224999998,4491.4674475805805,4568.829879806824,0.31390794168162206,1.0437920976499997,4303.028790592207,4491.4674475805805,5026.767088064428,True,True,True,,
grid,0.885,0.35000000000000003,0.7793885224999998,4545.588839455642,4627.542839486468,0.3127489343050403,1.0397859828749998,4371.658124191217,4545.588839455642,5093.723936603946,True,True,True,,
grid,0.885,0.36,0.7793885224999998,4600.44182672629,4687.1021284600965,0.31158237188833704,1.0357798681,4441.524660220696,4600.44182672629,5161.16750670949,True,True,True,,
grid,0.885,0.37,0.7793885224999998,4656.04164173131,4747.51950539864,0.3104080502786764,1.031773753325,4512.657573161484,4656.04164173131,5229.104093924723,True,True,True,,
grid,0.885,0.38,0.7793885224999998,4712.40394032841,4808.806844810708,0.30922576000011176,1.0277676385499999,4585.086904445431,4712.40394032841,5297.540084699776,True,True,True,,
grid,0.885,0.39,0.7793885224999998,4769.544816738394,4870.976136300184,0.30803528606367336,1.023761523775,4658.843593917516,4769.544816738394,5366.481958395157,True,True,True,,
grid,0.885,0.4,0.7793885224999998,4827.480819017851,4934.039483784444,0.3068364077694533,1.0197554089999998,4733.959512655894,4827.480819017851,5435.936289328766,True,True,True,,
grid,0.885,0.41000000000000003,0.7793885224999998,4886.22896519159,4998.009104611374,0.30562889850028874,1.015749294225,4810.467497218103,4886.22896519159,5505.909748867461,True,True,True,,
grid,0.885,0.42,0.7793885224999998,4945.806760077929,5062.897328598998,0.3044125255066211,1.0117431794499998,4888.401385385717,4945.806760077929,5576.409107564521,True,True,True,,
grid,0.885,0.43,0.7793885224999998,5006.232212841767,5128.716597007031,0.3031870496820876,1.0077370646750001,4967.796053483753,5006.232212841767,5647.441237344453,True,True,True,,
grid,0.885,0.44,0.7793885224999998,5067.523855312442,5195.479461430268,0.30195222532937066,1.0037309499,5048.687455355751,5067.523855312442,5719.0131137366425,True,True,True,,
grid,0.885,0.45,0.7793885224999998,5129.7007611055515,5263.1985825051715,0.3007077999158082,0.9997248351249999,5131.112663080099,5129.7007611055515,5791.131818159353,True,True,True,,
grid,0.885,0.46,0.7793885224999998,5192.782565590221,5331.886728811277,0.2994535138182353,0.99571872035,5215.109909518355,5192.782565590221,5863.804540255647,True,True,True,,
grid,0.885,0.47000000000000003,0.7793885224999998,5256.789486745708,5401.556775374705,0.2981891000564961,0.9917126055749999,5300.7186327916,5256.789486745708,5937.0385802828805,True,True,True,,
grid,0.885,0.48,0.7793885224999998,5321.742346953956,5472.221702258544,0.2969142840150344,0.9877064908,5387.979522786747,5321.742346953956,6010.841351557377,True,True,True,,
grid,0.885,0.49,0.7793885224999998,5387.662595777447,5543.8945930442305,0.2956287831519314,0.9837003760249998,5476.93456980088,5387.662595777447,6085.220382956067,True,True,True,,
grid,0.885,0.5,0.7793885224999998,5454.572333774726,5616.588633047711,0.29433230669472477,0.9796942612499999,5567.627115438231,5454.572333774726,6160.183321476797,True,True,True,,
grid,0.885,0.51,0.7793885224999998,5522.494337409174,5690.317107895114,0.29302455532229904,0.9756881464749998,5660.10190588154,5522.494337409174,6235.737934859224,True,True,True,,
grid,0.885,0.52,0.7793885224999998,5591.452085110037,5765.0934015231405,0.29170522083209716,0.9716820316999998,5754.40514766703,5591.452085110037,6311.892114268084,True,True,True,,
grid,0.885,0.53,0.7793885224999998,5661.469784548376,5840.930994350348,0.2903739857918509,0.9676759169249999,5850.584566100316,5661.469784548376,6388.65387704086,True,True,True,,
grid,0.885,0.54,0.7793885224999998,5732.572401194549,5917.843461234043,0.28903052317498573,0.9636698021499999,5948.689466459224,5732.572401194549,6466.031369501814,True,True,True,,
grid,0.885,0.55,0.7793885224999998,5804.785688228022,5995.844469378749,0.28767449597879297,0.9596636873749999,6048.770798138717,5804.785688228022,6544.032869844483,True,True,True,,
grid,0.885,0.56,0.7793885224999998,5878.136217874812,6074.9477763627465,0.2863055568244125,0.9556575725999998,6150.881221903073,5878.136217874812,6622.666791084745,True,True,True,,
grid,0.885,0.5700000000000001,0.7793885224999998,5952.651414252701,6155.167227715801,0.2849233475376038,0.9516514578249997,6255.075180421088,5952.651414252701,6701.941684086748,True,True,True,,
grid,0.885,0.58,0.7793885224999998,6028.3595878095775,6236.5167546830235,0.28352749870921534,0.9476453430499998,6361.408972271505,6028.3595878095775,6781.866240663847,True,True,True,,
grid,0.885,0.59,0.7793885224999998,6105.2899714457535,6319.010371227851,0.2821176292341979,0.9436392282749999,6469.940829618118,6105.2899714457535,6862.449296757105,True,True,True,,
grid,0.885,0.6,0.7793885224999998,6183.472758417124,6402.662172510186,0.2806933458279237,0.9396331134999998,6580.730999767097,6183.472758417124,6943.699835693593,True,True,True,,
grid,0.8875,0.0,0.7644258984375003,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,3000.0000000000005,True,False,False,,
grid,0.8875,0.01,0.7644258984375003,3035.538773051198,3035.5992301901297,0.349003545167602,1.175844258984375,2581.5823395464954,3035.538773051198,3052.2165942249367,True,False,False,,
grid,0.8875,0.02,0.7644258984375003,3071.456154902737,3071.698709328196,0.3480041346054514,1.17168851796875,2621.3930646239,3071.456154902737,3104.7372548855196,True,False,False,,
grid,0.8875,0.03,0.7644258984375003,3107.758468976599,3108.305820363318,0.3470016725331558,1.1675327769531247,2661.8168931298214,3107.758468976599,3157.5659152529925,True,False,False,,
grid,0.8875,0.04,0.7644258984375003,3144.4521783461933,3145.4280443895386,0.34599606141511047,1.1633770359374997,2702.8659507725774,3144.4521783461933,3210.7065478334343,True,False,False,,
grid,0.8875,0.05,0.7644258984375003,3181.54388963197,3183.0729613325434,0.34498720190800247,1.159221294921875,2744.552660970905,3181.54388963197,3264.163165410897,True,False,False,,
grid,0.8875,0.06,0.7644258984375003,3219.0403570279736,3221.248250616519,0.34397499280659133,1.15506555390625,2786.8897536955246,3219.0403570279736,3317.9398221019565,True,False,False,,
grid,0.8875,0.07,0.7644258984375003,3256.9484864644405,3259.96169179028,0.3429593309876999,1.150909812890625,2829.8902746204667,3256.9484864644405,3372.0406144223725,True,False,False,,
grid,0.8875,0.08,0.7644258984375003,3295.2753399118915,3299.2211651532343,0.34194011135234076,1.146754071875,2873.567594596767,3295.2753399118915,3426.469682366438,True,False,False,,
grid,0.8875,0.09,0.7644258984375003,3334.0281398323286,3339.0346523845687,0.3409172267659061,1.142598330859375,2917.9354194616476,3334.0281398323286,3481.231210499659,True,False,False,,
grid,0.8875,0.1,0.7644258984375003,3373.214273783462,3379.4102370733303,0.33989056799634076,1.13844258984375,2963.007800196962,3373.214273783462,3536.3294290654,True,False,True,,
grid,0.8875,0.11,0.7644258984375003,3412.8412991821365,3420.356105275322,0.3388600236502171,1.134286848828125,3008.7991434512996,3412.8412991821365,3591.7686151061644,True,False,True,,
grid,0.8875,0.12,0.7644258984375003,3452.9169482334055,3461.880546029829,0.33782548010662705,1.1301311078125,3055.324222440817,3452.9169482334055,3647.553093600144,True,False,True,,
grid,0.8875,0.13,0.7644258984375003,3493.4491330320366,3503.9919518397087,0.3367868214487997,1.125975366796875,3102.5981882446026,3493.4491330320366,3703.687238613671,True,False,True,,
grid,0.8875,0.14,0.7644258984375003,3534.44595084353,3546.698819092598,0.3357439293933522,1.12181962578125,3150.6365815111276,3534.44595084353,3760.1754744702985,True,True,True,,
grid,0.8875,0.15,0.7644258984375003,3575.9156895720307,3590.0097485748315,0.33469668321707535,1.1176638847656248,3199.455344593069,3575.9156895720307,3817.022276937169,True,True,True,,
grid,0.8875,0.16,0.7644258984375003,3617.866833422954,3633.9334457844866,0.3336449596811494,1.1135081437499998,3249.0708341287377,3617.866833422954,3874.2321744292876,True,True,True,,
grid,0.8875,0.17,0.7644258984375003,3660.3080687684187,3678.478721309086,0.33258863295268504,1.109352402734375,3299.4998340891034,3660.3080687684187,3931.809749232545,True,True,True,,
grid,0.8875,0.18,0.7644258984375003,3703.24829022404,3723.6544911458886,0.33152757452347364,1.10519666171875,3350.7595693104263,3703.24829022404,3989.7596387460612,True,True,True,,
grid,0.8875,0.19,0.7644258984375003,3746.6966069460327,3769.4697769854643,0.3304616531258292,1.101040920703125,3402.867719533431,3746.6966069460327,4048.0865367446363,True,True,True,,
grid,0.8875,0.2,0.7644258984375003,3790.6623491579535,3815.9337064215792,0.3293907346453998,1.0968851796875,3455.842433970987,3790.6623491579535,4106.795194662053,True,True,True,,
grid,0.8875,0.21,0.7644258984375003,3835.155074916987,3863.0555132156064,0.32831468203081415,1.092729438671875,3509.7023464274102,3835.155074916987,4165.89042289596,True,True,True,,
grid,0.8875,0.22,0.7644258984375003,3880.184577130052,3910.8445374210396,0.32723335520003005,1.0885736976562501,3564.4665909935816,3880.184577130052,4225.377092135108,True,True,True,,
grid,0.8875,0.23,0.7644258984375003,3925.760890830543,3959.310225503388,0.32614661094323966,1.0844179566406251,3620.1548183432888,3925.760890830543,4285.2601347097025,True,True,True,,
grid,0.8875,0.24,0.7644258984375003,3971.8943007271387,4008.4621304183306,0.32505430282218073,1.080262215625,3676.787212657574,3971.8943007271387,4345.544545965699,True,True,True,,
grid,0.8875,0.25,0.7644258984375003,4018.5953490365678,4058.3099116405824,0.32395628106569635,1.0761064746093751,3734.3845092051056,4018.5953490365678,4406.235385663854,True,True,True,,
grid,0.8875,0.26,0.7644258984375003,4065.8748436128835,4108.863335138401,0.3228523924613764,1.0719507335937501,3792.968012608102,4065.8748436128835,4467.33777940429,True,True,True,,
grid,0.8875,0.27,0.7644258984375003,4113.743866386452,4160.132273306311,0.3217424802431062,1.0677949925781252,3852.5596158248236,4113.743866386452,4528.856920077549,True,True,True,,
grid,0.8875,0.28,0.7644258984375003,4162.213782126491,4212.1267048646605,0.32062638397433935,1.0636392515625,3913.181819881266,4162.213782126491,4590.798069342898,True,True,True,,
grid,0.8875,0.29,0.7644258984375003,4211.296247541729,4264.856714670656,0.3195039394269004,1.059483510546875,3974.8577543863603,4211.296247541729,4653.166559134815,True,True,True,,
grid,0.8875,0.3,0.7644258984375003,4261.003220734521,4318.332493501865,0.31837497845511564,1.05532776953125,4037.6111988668235,4261.003220734521,4715.967793198566,True,True,True,,
grid,0.8875,0.31,0.7644258984375003,4311.346971024517,4372.5643377792785,0.3172393288650585,1.051172028515625,4101.466604959639,4311.346971024517,4779.2072486558245,True,True,True,,
grid,0.8875,0.32,0.7644258984375003,4362.340089158894,4427.562649234776,0.3160968142786833,1.0470162875,4166.449119502255,4362.340089158894,4842.890477601239,True,True,True,,
grid,0.8875,0.33,0.7644258984375003,4413.995497926962,4483.337934518892,0.3149472539926122,1.042860546484375,4232.584608562614,4413.995497926962,4907.02310873098,True,True,True,,
grid,0.8875,0.34,0.7644258984375003,4466.326463198002,4539.900804753764,0.3137904628313258,1.03870480546875,4299.8996824535,4466.326463198002,4971.6108490042525,True,True,True,,
grid,0.8875,0.35000000000000003,0.7644258984375003,4519.346605402134,4597.261975023999,0.31262625099449426,1.034549064453125,4368.421721777994,4519.346605402134,5036.659485338794,True,True,True,,
grid,0.8875,0.36,0.7644258984375003,4573.0699114751205,4655.432263805833,0.3114544238981729,1.0303933234375,4438.178904555476,4573.0699114751205,5102.1748863414505,True,True,True,,
grid,0.8875,0.37,0.7644258984375003,4627.5107472891,4714.422592334886,0.31027478200957037,1.026237582421875,4509.200234480189,4627.5107472891,5168.163004074869,True,True,True,,
grid,0.8875,0.38,0.7644258984375003,4682.683870592506,4774.243983911004,0.30908712067508165,1.02208184140625,4581.515570367388,4682.683870592506,5234.629875861486,True,True,True,,
grid,0.8875,0.39,0.7644258984375003,4738.604444483662,4834.907563140236,0.30789122994126134,1.0179261003906253,4655.15565684507,4738.604444483662,5301.5816261259115,True,True,True,,
grid,0.8875,0.4,0.7644258984375003,4795.288051443893,4896.424555053166,0.3066868943683955,1.013770359375,4730.1521563524875,4795.288051443893,5369.024468276913,True,True,True,,
grid,0.8875,0.41000000000000003,0.7644258984375003,4852.750707957502,4958.806284306337,0.3054738928363089,1.009614618359375,4806.537682510211,4852.750707957502,5436.964706630207,True,True,True,,
grid,0.8875,0.42,0.7644258984375003,4911.008879747371,5022.064174146855,0.30425199834202743,1.00545887734375,4884.345834930032,4911.008879747371,5505.408738373325,True,True,True,,
grid,0.8875,0.43,0.7644258984375003,4970.0794976567495,5086.209745394525,0.30302097778889114,1.0013031363281253,4963.611235537031,4970.0794976567495,5574.36305557379,True,True,True,,
grid,0.8875,0.44,0.7644258984375003,5029.979974209314,5151.254615341751,0.3017805917666923,0.9971473953125002,5044.369566480136,5029.979974209314,5643.834247232026,True,True,True,,
grid,0.8875,0.45,0.7644258984375003,5090.728220881666,5217.210496587692,0.3005305943223864,0.9929916542968752,5126.657609712083,5090.728220881666,5713.8290013802325,True,True,True,,
grid,0.8875,0.46,0.7644258984375003,5152.342666124174,5284.089195583623,0.2992707327209007,0.9888359132812501,5210.513288324224,5152.342666124174,5784.354107228756,True,True,True,,
grid,0.8875,0.47000000000000003,0.7644258984375003,5214.842274168347,5351.902611764602,0.29800074719553393,0.9846801722656251,5295.975709726796,5214.842274168347,5855.416457361299,True,True,True,,
grid,0.8875,0.48,0.7644258984375003,5278.246564661038,5420.662735708887,0.2967203706874146,0.9805244312500001,5383.085210770507,5278.246564661038,5927.023049980543,True,True,True,,
grid,0.8875,0.49,0.7644258984375003,5342.575633168222,5490.381647867419,0.2954293285734508,0.9763686902343751,5471.883404911057,5342.575633168222,5999.18099120568,True,True,True,,
grid,0.8875,0.5,0.7644258984375003,5407.85017259361,5561.071517004818,0.29412733838217253,0.9722129492187501,5562.413231524271,5407.85017259361,6071.897497423401,True,True,True,,
grid,0.8875,0.51,0.7644258984375003,5474.09149556009,5632.744598193235,0.29281410949683073,0.9680572082031251,5654.719007486048,5474.09149556009,6145.1798976940645,True,True,True,,
grid,0.8875,0.52,0.7644258984375003,5541.321557804854,5705.413231952513,0.2914893428450807,0.9639014671875001,5748.846481138247,5541.321557804854,6219.035636214662,True,True,True,,
grid,0.8875,0.53,0.7644258984375003,5609.5629826421955,5779.089841636883,0.29015273057453334,0.9597457261718751,5844.842888769074,5609.5629826421955,6293.472274840335,True,True,True,,
grid,0.8875,0.54,0.7644258984375003,5678.8390865512765,5853.786931983082,0.28880395571341627,0.9555899851562502,5942.757013744466,5678.8390865512765,6368.497495666229,True,True,True,,
grid,0.8875,0.55,0.7644258984375003,5749.17390594967,5929.517086826914,0.2874426918155394,0.9514342441406252,6042.639248435464,5749.17390594967,6444.1191036715845,True,True,True,,
grid,0.8875,0.56,0.7644258984375003,5820.592225217283,6006.292967566811,0.2860686025887102,0.9472785031250002,6144.541659095598,5820.592225217283,6520.345029427908,True,True,True,,
grid,0.8875,0.5700000000000001,0.7644258984375003,5893.119606039334,6084.127310699768,0.28468134150568836,0.9431227621093751,6248.518053852147,5893.119606039334,6597.183331873226,True,True,True,,
grid,0.8875,0.58,0.7644258984375003,5966.782418141432,6163.032925790481,0.2832805513967124,0.9389670210937502,6354.624053985475,5966.782418141432,6674.642201154514,True,True,True,,
grid,0.8875,0.59,0.7644258984375003,6041.60787149435,6243.022692959225,0.2818658640225718,0.9348112800781252,6462.917168681825,6041.60787149435,6752.729961540291,True,True,True,,
grid,0.8875,0.6,0.7644258984375003,6117.62405007119,6324.109560698093,0.280436899627129,0.9306555390625002,6573.456873456967,6117.62405007119,6831.4550744056905,True,True,True,,
grid,0.89,0.0,0.7493787399999998,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,3000.0,True,False,False,,
grid,0.89,0.01,0.7493787399999998,3035.032106018361,3035.090037290231,0.34900212024409144,1.1756937874,2581.481792746574,3035.032106018361,3050.8108419616756,True,False,False,,
grid,0.89,0.02,0.7493787399999998,3070.431425902981,3070.663786107378,0.34800113497386675,1.1713875747999998,2621.191731888756,3070.431425902981,3101.915036876851,True,False,False,,
grid,0.89,0.03,0.7493787399999998,3106.2039934888694,3106.728203037141,0.346996950000901,1.1670813621999998,2661.5145216898486,3106.2039934888694,3153.3162928690867,True,False,False,,
grid,0.89,0.04,0.7493787399999998,3142.3559737281134,3143.2903335295496,0.34598946941434416,1.1627751495999998,2702.462272958877,3142.3559737281134,3205.0183557557557,True,False,False,,
grid,0.89,0.05,0.7493787399999998,3178.8936662878514,3180.3573124436975,0.3449785955305735,1.158468937,2744.0473928631986,3178.8936662878514,3257.0250099900977,True,False,False,,
grid,0.89,0.06,0.7493787399999998,3215.8235092671775,3217.936364572851,0.3439642288412168,1.1541627244,2786.282593677549,3215.8235092671775,3309.340079614676,True,False,False,,
grid,0.89,0.07,0.7493787399999998,3253.152083037605,3256.034805133723,0.3429462679594836,1.1498565118,2829.1809018371164,3253.152083037605,3361.96742922679,True,False,False,,
grid,0.89,0.08,0.7493787399999998,3290.8861142118967,3294.6600402466647,0.34192460956473486,1.1455502992,2872.7556673068843,3290.8861142118967,3414.91096495634,True,False,False,,
grid,0.89,0.09,0.7493787399999998,3329.032479746305,3333.8195674267113,0.340899148345226,1.1412440866,2917.0205732799677,3329.032479746305,3468.174635456745,True,False,False,,
grid,0.89,0.1,0.7493787399999998,3367.598211181488,3373.520975977514,0.33986977693894554,1.136937874,2961.9896462183365,3367.598211181488,3521.7624329093815,True,False,True,,
grid,0.89,0.11,0.7493787399999998,3406.5904990275985,3413.7719474098853,0.3388363858724788,1.1326316614,3007.6772662498684,3406.5904990275985,3575.678394042176,True,False,True,,
grid,0.89,0.12,0.7493787399999998,3446.0166972993084,3454.5802558223777,0.3377988634978121,1.1283254488,3054.0981779363624,3446.0166972993084,3629.926601162873,True,False,True,,
grid,0.89,0.13,0.7493787399999998,3485.884328206772,3495.9537682538216,0.3367570959269993,1.1240192361999999,3101.2675014278125,3485.884328206772,3684.511183207541,True,False,True,,
grid,0.89,0.14,0.7493787399999998,3526.201087008842,3537.9004449578883,0.33571096696459984,1.1197130236,3149.2007440189627,3526.201087008842,3739.43631680493,True,True,True,,
grid,0.89,0.15,0.7493787399999998,3566.9748470350955,3580.4283397981026,0.3346603580378005,1.115406811,3197.913812124907,3566.9748470350955,3794.706227357258,True,True,True,,
grid,0.89,0.16,0.7493787399999998,3608.2136648836113,3623.545600428086,0.33360514812412284,1.1111005983999998,3247.423023693344,3608.2136648836113,3850.3251901379813,True,True,True,,
grid,0.89,0.17,0.7493787399999998,3649.9257858016554,3667.2604685430138,0.33254521367662065,1.1067943858,3297.7451210718414,3649.9257858016554,3906.297531407255,True,True,True,,
grid,0.89,0.18,0.7493787399999998,3692.119649256891,3711.5812800755593,0.331480428546459,1.1024881732,3348.8972843494726,3692.119649256891,3962.6276295455987,True,True,True,,
grid,0.89,0.19,0.7493787399999998,3734.8038947070063,3756.5164653575825,0.3304106639027686,1.0981819605999998,3400.897145193014,3734.8038947070063,4019.3199162064843,True,True,True,,
grid,0.89,0.2,0.7493787399999998,3777.9873675760314,3802.074549229958,0.3293357881496604,1.0938757479999999,3453.762801198909,3777.9873675760314,4076.3788774884333,True,True,True,,
grid,0.89,0.21,0.7493787399999998,3821.6791254460945,3848.2641511433076,0.32825566684028024,1.0895695354,3507.512830783296,3821.6791254460945,4133.8090551273135,True,True,True,,
grid,0.89,0.22,0.7493787399999998,3865.8884444736764,3895.09398522231,0.32717016258777737,1.0852633228,3562.166308633384,3865.8884444736764,4191.615047709497,True,True,True,,
grid,0.89,0.23,0.7493787399999998,3910.6248260399666,3942.5728602508366,0.32607913497305696,1.0809571102,3617.7428217447205,3910.6248260399666,4249.801511906583,True,True,True,,
grid,0.89,0.24,0.7493787399999998,3955.8980036453263,3990.709679649865,0.324982440449176,1.0766508976,3674.2624860700494,3955.8980036453263,4308.373163732356,True,True,True,,
grid,0.89,0.25,0.7493787399999998,4001.717950058356,4039.513441404977,0.32387993224224004,1.072344685,3731.745963806736,4001.717950058356,4367.334779822706,True,True,True,,
grid,0.89,0.26,0.7493787399999998,4048.094884730685,4088.9932379509405,0.3227714602486461,1.0680384724,3790.2144813511914,4048.094884730685,4426.691198739288,True,True,True,,
grid,0.89,0.27,0.7493787399999998,4095.0392814889683,4139.158255998822,0.32165687092851414,1.0637322597999999,3849.6898479499973,4095.0392814889683,4486.447322297587,True,True,True,,
grid,0.89,0.28,0.7493787399999998,4142.561876516359,4190.017776355785,0.32053600719513786,1.0594260471999999,3910.194475079128,4142.561876516359,4546.608116920242,True,True,True,,
grid,0.89,0.29,0.7493787399999998,4190.673676636206,4241.58117365341,0.31940870830027945,1.0551198345999997,3971.751396584169,4190.673676636206,4607.17861501637,True,True,True,,
grid,0.89,0.3,0.7493787399999998,4239.3859679113975,4293.857916051817,0.3182748097151227,1.050813622,4034.3842896161063,4239.3859679113975,4668.16391638769,True,True,True,,
grid,0.89,0.31,0.7493787399999998,4288.710324573512,4346.85756489051,0.3171341430066893,1.0465074093999998,4098.117496399173,4288.710324573512,4729.569189662333,True,True,True,,
grid,0.89,0.32,0.7493787399999998,4338.65861829662,4400.589774288985,0.3159865357095157,1.0422011967999998,4162.976046869016,4338.65861829662,4791.3996737570915,True,True,True,,
grid,0.89,0.33,0.7493787399999998,4389.243027831331,4455.064290696077,0.3148318111923721,1.0378949841999998,4228.9856822215215,4389.243027831331,4853.660679369067,True,True,True,,
grid,0.89,0.34,0.7493787399999998,4440.476049015569,4510.290952382527,0.3136697885197999,1.0335887715999998,4296.172879414791,4440.476049015569,4916.357590497572,True,True,True,,
grid,0.89,0.35000000000000003,0.7493787399999998,4492.370505179338,4566.279688888671,0.3125002823082276,1.0292825589999999,4364.564876668952,4492.370505179338,4979.495865997182,True,True,True,,
grid,0.89,0.36,0.7493787399999998,4544.939557961706,4623.040520409601,0.3113231025764152,1.0249763464,4434.189700010921,4544.939557961706,5043.081041162929,True,True,True,,
grid,0.89,0.37,0.7493787399999998,4598.196718559204,4680.583557128171,0.31013805458996196,1.0206701338,4505.076190913821,4598.196718559204,5107.118729348561,True,True,True,,
grid,0.89,0.38,0.7493787399999998,4652.155859425817,4738.918998491689,0.3089449386995992,1.0163639212,4577.2540350833315,4652.155859425817,5171.614623618878,True,True,True,,
grid,0.89,0.39,0.7493787399999998,4706.831226445887,4798.057132432964,0.30774355017297556,1.0120577086,4650.753792446226,4706.831226445887,5236.574498437165,True,True,True,,
grid,0.89,0.4,0.7493787399999998,4762.237451602389,4858.008334527718,0.3065336790196245,1.007751496,4725.606928399329,4762.237451602389,5302.004211388793,True,True,True,,
grid,0.89,0.41000000000000003,0.7493787399999998,4818.389566164232,4918.783067005473,0.3053151098087877,1.0034452833999998,4801.84584638034,4818.389566164232,5367.909704941993,True,True,True,,
grid,0.89,0.42,0.7493787399999998,4875.303014417604,4980.3918779794385,0.30408762147975094,0.9991390707999999,4879.503921825419,4875.303014417604,5434.297008247059,True,True,True,,
grid,0.89,0.43,0.7493787399999998,4932.993667967702,5042.845400270714,0.30285098714432834,0.9948328582,4958.615537582072,4932.993667967702,5501.172238974942,True,True,True,,
grid,0.89,0.44,0.7493787399999998,4991.477840638695,5106.154350366737,0.30160497388111246,0.9905266455999999,5039.216120849698,4991.477840638695,5568.541605196568,True,True,True,,
grid,0.89,0.45,0.7493787399999998,5050.772304001311,5170.329527279999,0.3003493425210835,0.986220433,5121.342181724307,5050.772304001311,5636.411407304014,True,True,True,,
grid,0.89,0.46,0.7493787399999998,5110.89430355915,5235.381811272131,0.29908384742415184,0.9819142204,5205.031353428345,5110.89430355915,5704.788039974776,True,True,True,,
grid,0.89,0.47000000000000003,0.7493787399999998,5171.861575626493,5301.322162627511,0.2978082362461802,0.9776080077999999,5290.322434311071,5171.861575626493,5773.677994180519,True,True,True,,
grid,0.89,0.48,0.7493787399999998,5233.692364932384,5368.161620360447,0.2965222496960066,0.9733017951999999,5377.255431710093,5233.692364932384,5843.087859241471,True,True,True,,
grid,0.89,0.49,0.7493787399999998,5296.405442987689,5435.911300719474,0.29522562128196433,0.9689955825999998,5465.871607769794,5296.405442987689,5913.024324927988,True,True,True,,
grid,0.89,0.5,0.7493787399999998,5360.020127253982,5504.5823957640805,0.2939180770473609,0.9646893699999999,5556.213527318107,5360.020127253982,5983.494183610598,True,True,True,,
grid,0.89,0.51,0.7493787399999998,5424.556301155406,5574.186171676378,0.2925993352943517,0.9603831573999999,5648.325107909068,5424.556301155406,6054.504332460002,True,True,True,,
grid,0.89,0.52,0.7493787399999998,5490.034434977103,5644.733967357613,0.29126910629560676,0.9560769447999998,5742.251672145022,5490.034434977103,6126.061775698545,True,True,True,,
grid,0.89,0.53,0.7493787399999998,5556.475607696347,5716.237192660899,0.28992709199313366,0.9517707322,5838.040002399169,5556.475607696347,6198.173626904676,True,True,True,,
grid,0.89,0.54,0.7493787399999998,5623.90152979531,5788.707326634639,0.28857298568358586,0.9474645195999999,5935.738398066459,5623.90152979531,6270.847111372018,True,True,True,,
grid,0.89,0.55,0.7493787399999998,5692.334567107398,5862.155915659375,0.287206471689338,0.9431583069999998,6035.39673547868,5692.334567107398,6344.089568524656,True,True,True,,
grid,0.89,0.56,0.7493787399999998,5761.797765752132,5936.594571526692,0.28582722501457203,0.9388520943999998,6137.066530627887,5761.797765752132,6417.90845439038,True,True,True,,
grid,0.89,0.5700000000000001,0.7493787399999998,5832.3148782170465,6012.034969708751,0.2844349109855691,0.9345458817999999,6240.801004851261,5832.3148782170465,6492.311344133603,True,True,True,,
grid,0.89,0.58,0.7493787399999998,5903.910390648648,6088.488847148794,0.2830291848743515,0.9302396691999999,6346.6551536401075,5903.910390648648,6567.305934649781,True,True,True,,
grid,0.89,0.59,0.7493787399999998,5976.609551418264,6165.968000251754,0.2816096915047691,0.9259334565999999,6454.685818745762,5976.609551418264,6642.900047223195,True,True,True,,
grid,0.89,0.6,0.7493787399999998,6050.438401032901,6244.484282239342,0.28017606484006313,0.9216272439999998,6564.95176376633,6050.438401032901,6719.1016302500175,True,True,True,,
grid,0.8925,0.0,0.7342468090625003,2999.9999999999995,2999.9999999999995,0.35,1.18,2542.372881355932,2999.9999999999995,3000.0000000000005,True,False,False,,
grid,0.8925,0.01,0.7342468090625003,3034.507419347174,3034.5628110026387,0.34900061284617756,1.175542468090625,2581.36775294556,3034.507419347174,3049.4020970782335,True,False,False,,
grid,0.8925,0.02,0.7342468090625003,3069.3704297790064,3069.5925441868876,0.3479979685222764,1.1710849361812499,2620.963121417828,3069.3704297790064,3099.086778182668,True,False,False,,
grid,0.8925,0.03,0.7342468090625003,3104.594774408484,3105.095733991792,0.3469919744969989,1.166627404271875,2661.1707928686533,3104.594774408484,3149.0575314382136,True,False,False,,
grid,0.8925,0.04,0.7342468090625003,3140.186319037232,3141.0789948430133,0.3459825365522201,1.1621698723624998,2702.002860092863,3140.186319037232,3199.3178810078693,True,False,False,,
